filename,path,extension,size_bytes,mod_time_unix,source_user,source_type,label_finance,label_hr,label_it,label_general
.env.production,C:\Users\juanmeyer\AppData\Local,.production,1565,1694134670,dev_injector,secret_injection,0,0,1,1
chapter4_3.html,C:\Program Files\Brother\BRHL2170\HTML\nug,.html,4937,1662175894,terry,system_noise,0,0,0,0
updspapi.dll,C:\Windows\ie8updates\KB974455-IE8\spuninst,.dll,382840,1716378052,pat,system_noise,0,0,0,0
static-website.fr.js,\\wsl$\Ubuntu\home\bradley82\projects\market\src\main\webapp\static\app\common\static-website\i18n,.js,4289,1719500769,bradley82,github_real,0,0,0,0
2012-10-16-get-taxa-downstream.md,C:\Users\bgonzales\AppData\Local\Packages\Canonical\rootfs\home\bgonzales\sckott.github.com\_posts,.md,4645,1729407699,bgonzales,github_real,1,0,0,1
http.py,C:\Work\Projects\pygopherd\pygopherd\protocols,.py,12731,1712161541,jenniferburton,github_real,0,0,0,0
Points3D.h,C:\Users\tyler99\Desktop\Coding\openmining,.h,260,1727812025,tyler99,github_real,0,0,0,0
mutual02[2].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\HTCPH3JR,.gif,698,1731605074,pat,system_noise,0,0,0,0
j.vaccine.2025.05.055,C:\Users\melissa84\OneDrive - Corp\Work\Misc\Vaccine,.055,104857,1623869170,melissa84,govdoc_real,0,0,0,0
production_db.sql,C:\Users\mcallahan\Documents\GitHub\ludumdare29\vendor,.sql,63521,1716608322,dev_injector,secret_injection,0,0,1,1
localstore.rdf,C:\Users\Charlie\AppData\Roaming\Thunderbird\Profiles\4zy34x9h.default,.rdf,18590,1733530275,charlie,system_noise,0,0,0,0
Flight 014 - STS-51A_Press_Kit.doc,C:\Users\annafox\Desktop\Creative\Drafts,.doc,408944,1495960002,annafox,govdoc_real,0,0,0,0
s1409.docx,C:\Users\deanna44\Documents\Drafts,.docx,10485,1595687942,deanna44,govdoc_real,0,0,0,0
11-concrete-object-syntax.md,C:\Users\kprice\Downloads\documentation-master\source\langdev\meta\lang\stratego\strategoxt,.md,20394,1704465494,kprice,github_real,1,0,0,1
application.yml,C:\Users\alexander76\Desktop\Coding,.yml,1389,1733711139,dev_injector,secret_injection,0,0,1,1
app.config,D:\Websites\opentelemetry-php\public_html\src,.config,2431,1696055702,dev_injector,secret_injection,0,0,1,1
04-30598-CV0.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,62914,1611771080,nholmes,govdoc_real,0,0,0,0
_exceptions.py,C:\Python312\Lib\xml\sax,.py,4916,1627594628,pat,system_noise,0,0,0,0
OLYM_CENTENNIAL_ALL_TABS_CVR.pdf,Z:\HR\Recruiting\Reqs\2024\Olym,.pdf,346030,1660915430,leachconnie,govdoc_real,0,0,0,0
border_top_yellow.gif,C:\Program Files\AVG\AVG9\Icons,.gif,336,1731633407,terry,system_noise,0,0,0,0
InvoiceDebtor.php,C:\Users\floresnathaniel\Desktop\Coding\sdk\src\Services\Billing\Data\Entities,.php,211,1726620541,floresnathaniel,github_real,1,0,0,1
USAR_CENTENNIAL_ALL_TABS_CVR.pdf,Z:\HR\Recruiting\Reqs\2025,.pdf,251658,1660888298,zphillips,govdoc_real,0,0,0,0
CreateForecastExportJobResult.h,C:\Users\miranda56\Dev\aws-sdk-cpp\aws-cpp-sdk-forecast\include\aws\forecast\model,.h,2341,1711575606,miranda56,github_real,1,0,0,1
cert.pem,\\wsl$\Debian\home\andrea15\git\gcc_40\libjava\gnu\xml\transform,.pem,14423,1713919229,dev_injector,secret_injection,0,0,1,1
Pods-ForecastIO iOS Tests-frameworks.sh,C:\Users\kmorris\Desktop\Coding\ForecastIO\Pods\Target Support Files\Pods-ForecastIO iOS Tests,.sh,8050,1731118447,kmorris,github_real,1,0,0,1
dl-version.c,\\wsl$\Ubuntu\home\hharris\projects\llamaOS\src\sys\glibc-2.17\elf,.c,11401,1729849095,hharris,github_real,0,0,0,0
458-019 CBI publicversion.docx,Z:\HR\Recruiting\Reqs\2024\Publicversion,.docx,157286,1649772022,uparker,govdoc_real,0,0,0,0
example_052.php,C:\Users\jermaine59\source\repos\siac\vendors\tcpdf\examples,.php,3586,1714826061,jermaine59,github_real,0,0,0,0
TREC8.docx,C:\Users\awilliams\Desktop\Writing,.docx,10485,1435054208,awilliams,govdoc_real,0,0,0,0
TABLE 3.2 Screen_Perched rev3.doc,Z:\HR\Recruiting\Reqs\2024\Screen,.doc,20971,1678799144,debrarocha,govdoc_real,0,1,0,1
Section_2.indd,C:\Users\sysadmin\Downloads\ISOs\Section,.indd,513802,1626798996,sysadmin,govdoc_real,0,0,0,0
ColorSaturationNumber.java,\\wsl$\Debian\home\jgarcia\git\EChartsAnnotation\src\cn\edu\gdut\zaoying\Option\series\treemap\itemStyle\emphasis,.java,368,1717325401,jgarcia,github_real,0,0,0,0
withoutballoons_ECF_Hyperlinks_SameEvent_WP_32.docx,C:\Users\xclark\Documents\Drafts,.docx,3470786,1683817546,xclark,govdoc_real,0,0,0,0
BBN_TREC2003.docx,Z:\Shared\Team_Folder\General,.docx,52428,1549695268,douglas69,govdoc_real,0,0,0,0
settings.json,C:\Work\Projects\frr\ripd,.json,3012,1717984143,dev_injector,secret_injection,0,0,1,1
structcv_1_1cudev_1_1maximum_3_01ushort_01_4-members.html,C:\Work\Projects\OpenCV-3.2\docs\3.2\dd\d17,.html,9582,1722194286,michealallen,github_real,0,1,0,1
EmployeePainter.cs,C:\Users\eatonamanda\AppData\Local\Packages\Canonical\rootfs\home\eatonamanda\EntitiesToDTOs\test-projects\CarWorkshopPOCOWCF,.cs,865,1716474042,eatonamanda,github_real,0,1,0,1
auth_key,C:\Users\ryanroberson\Dev\knowledge\spec\features,,70170,1702969942,dev_injector,secret_injection,0,0,1,1
c352.c,C:\Users\gonzalesjohn\Downloads\advancemame-master\src\sound,.c,17286,1677297364,gonzalesjohn,github_real,0,0,0,0
cover.pdf,C:\Users\dcarrillo\Documents\Personal\Docs,.pdf,2044723,1634265342,dcarrillo,govdoc_real,0,0,0,0
test_dolfin_linear_solver.py,C:\Users\hughessean\Dev\RBniCS\tests\performance\backends\dolfin,.py,3651,1713268678,hughessean,github_real,0,0,0,0
BudgetInBrief.docx,Z:\Finance\General_Ledger\2024\Budgetinbrief,.docx,73400,1710185854,zberger,govdoc_real,1,0,0,1
device.rb,C:\Users\nathanhoward\AppData\Local\Packages\Canonical\rootfs\home\nathanhoward\discover\lib\discover,.rb,1828,1699152722,nathanhoward,github_real,0,0,0,0
Perspective.indd,Z:\Engineering\Designs\Orion\Indd,.indd,304087,1692808628,annafox,govdoc_real,0,0,0,0
14APCN.sgm,C:\Users\annafox\Documents\Scans,.sgm,41943,1618042856,annafox,govdoc_real,0,0,0,0
Argonauta.java,\\wsl$\Ubuntu\home\taylornathan\projects\isabel\components\vnc\navegador\isabel\argonauta,.java,3156,1719404590,taylornathan,github_real,0,0,0,0
original description on aging.pdf,Z:\HR\Recruiting\Reqs\2023\Description,.pdf,10485,1707409390,samantha23,govdoc_real,0,1,0,1
NREL Rpt_Si 6_16_06-7_15_06 D.5.5.docx,C:\Users\rodriguezevelyn\Desktop\Writing,.docx,62914,1633189608,rodriguezevelyn,govdoc_real,0,0,0,0
BestSplitter.cs,C:\GitLab-Runner\builds\354881\Sharpkit.Learn\src\Sharpkit.Learn\Tree,.cs,7788,1719595180,deploy,github_real,0,0,0,0
3093aq~1.pdf,C:\Users\hubbardkimberly\Documents\Reference\PDFs,.pdf,10485,1527664902,hubbardkimberly,govdoc_real,0,0,0,0
archive-taxonomy.html,\\wsl$\Ubuntu\home\twatkins\projects\notebook_data_demo\webpage\jupyter_notebook_jekyll_theme\_layouts,.html,312,1715271164,twatkins,github_real,1,0,0,1
pri-marine_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\ja,.ott,19693,1723746036,pat,system_noise,0,0,0,0
CV_WEB.pdf,C:\Users\omiller\Documents\HR\Talent_Acquisition\Candidates,.pdf,20971,1511883786,omiller,govdoc_real,0,0,0,0
gb2312.py,C:\Python312\Lib\encodings,.py,1066,1616528706,terry,system_noise,0,0,0,0
server.key,C:\Users\garciamitchell\AppData\Local\Packages\Canonical\rootfs\home\garciamitchell\librenms\includes\discovery\backup,.key,32726,1723768031,dev_injector,secret_injection,0,0,1,1
edhistory.xlsx,C:\Users\meyerrichard\Desktop\Data_Work\Edhistory\Xlsx,.xlsx,52428,1698941856,meyerrichard,govdoc_real,0,0,0,0
identity,C:\Users\robert49\Documents\GitHub\musicall\app,,21782,1714800345,dev_injector,secret_injection,0,0,1,1
settings.json,C:\Users\sysadmin\Documents\Audit_Logs,.json,3557,1690265247,dev_injector,secret_injection,0,0,1,1
LIBRARYREFERENCE.cs,\\wsl$\Debian\home\robertsonmichelle\git\XORCISM\SOURCES\XORCISMModel,.cs,618,1686008800,robertsonmichelle,github_real,0,0,0,0
DiscvrSitesUn.docx,Z:\HR\Recruiting\Reqs\2023,.docx,429916,1663340838,ryanjohnson,govdoc_real,0,0,0,0
vlhc-harkay.pdf,C:\Users\shernandez\Documents\Reference\PDFs,.pdf,796917,1676746134,shernandez,govdoc_real,0,0,0,0
DMC_04142003_2-02cv198_McBee_v_Delica.pdf,Z:\HR\Recruiting\Reqs\2023\Delica,.pdf,31457,1523356840,kimberly19,govdoc_real,0,0,0,0
bus-elegant_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\ko,.ott,33016,1723746036,jo,system_noise,0,0,0,0
kvrc[1].png,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\A05B4AXB,.png,367,1732160423,jo,system_noise,0,0,0,0
secrets.json,C:\Users\jtapia\AppData\Local,.json,3438,1697384285,dev_injector,secret_injection,0,0,1,1
credentials.json,C:\Users\tammysmith\Desktop\Coding,.json,3000,1732796908,dev_injector,secret_injection,0,0,1,1
ormconfig.js,C:\Users\rothronald\Desktop\Code_Review,.js,660,1693549980,dev_injector,secret_injection,0,0,1,1
04-10030-CV0.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,83886,1582731038,douglas69,govdoc_real,0,0,0,0
avgcclix.dll,C:\Program Files\AVG\AVG9,.dll,447768,1730771097,charlie,system_noise,0,0,0,0
mali_kernel_core.c,C:\Work\Projects\bananapi_linux-sunxi\drivers\gpu\mali\mali\common,.c,35697,1730327329,twatkins,github_real,0,0,0,0
config.php,C:\Users\azure_agent\source\repos,.php,569,1733226669,dev_injector,secret_injection,0,0,1,1
6520030632.docx,C:\Users\michael53\OneDrive - Corp\Work\Misc\Docx,.docx,94371,1708053948,michael53,govdoc_real,0,0,0,0
StatDescriptor.java,C:\Users\shane31\Desktop\Coding\visualwas\clientlib\src\main\java\com\github\veithen\visualwas\client\pmi,.java,1295,1728846754,shane31,github_real,0,0,0,0
Test4129681.html,C:\Work\Projects\jdk10\test\jdk\javax\swing\border,.html,1316,1720820725,krystal72,github_real,0,0,0,0
ie8.log,C:\Windows,.log,73991,1731783785,jo,system_noise,0,0,0,0
CVJan2008.docx,Z:\HR\Recruiting\Reqs\2023,.docx,41943,1675858648,robertjohnson,govdoc_real,0,1,0,1
msxml6.dll,C:\Windows\$hf_mig$\KB973687\SP3QFE,.dll,1447424,1722054290,jo,system_noise,0,0,0,0
SyntaxError.java,C:\Work\Projects\codeql\javascript\extractor\src\com\semmle\jcorn,.java,392,1684852851,davidstevens,github_real,1,0,0,1
2009-12-07_0d1d7fb6_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1195,1733239054,terry,system_noise,0,0,0,0
CV_no format_7.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,83886,1620214158,paul17,govdoc_real,0,0,0,0
keystore.json,C:\Apps\Production\codelite\ContinuousBuild,.json,53954,1734918769,dev_injector,secret_injection,0,0,1,1
WindowsPhotoGallery.exe.mui,C:\Program Files\Windows Photo Gallery\en-US,.mui,2560,1635511305,terry,system_noise,0,0,0,0
3.07cv00022 Schlegel v. Bank of America _granting D MTD 12_b__6__.docx,Z:\HR\Recruiting\Reqs\2023\Schlegel,.docx,31457,1654701056,vanessaburton,govdoc_real,0,0,0,0
GameObjectNameGroupNameScopeArgBinder.cs,Z:\IT_Admin\Tools\reduxity\Assets\Packages\Zenject\Source\Binding\Binders\GameObject,.cs,567,1694509673,sysadmin,github_real,0,0,0,0
.env.example,C:\Users\atkinsstephanie\Dev\Nitrous,.example,1721,1717335412,dev_injector,secret_injection,0,0,1,1
97-2174.cvr.docx,Z:\HR\Recruiting\Reqs\2024,.docx,20971,1666459506,larsenbrian,govdoc_real,0,0,0,0
MLBRTaxConfigProduct.java,C:\Users\amandacruz\Documents\GitHub\palmetalADP\palmetal_to_lbrk\base\src\org\adempierelbr\model,.java,2274,1699210188,amandacruz,github_real,1,0,0,1
portugal_weather_forecast.py,C:\Users\larry47\Downloads\dataModels-master\specs\Weather\WeatherForecast\harvesters\portugal,.py,21328,1694312939,larry47,github_real,1,0,0,1
16E29A0Ed01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,116332,1731193789,charlie,system_noise,0,0,0,0
filter.html,C:\Users\brandicurtis\Documents\GitHub\RPI-Incident-Map,.html,6326,1683067775,brandicurtis,github_real,0,0,0,0
azure_profile.json,C:\Users\ricardo01\Dev\urbit\nix\deps\argon2,.json,144798,1716841767,dev_injector,secret_injection,0,0,1,1
CV02 6942 Nielson MTD 3rd AC.docx,Z:\HR\Recruiting\Reqs\2025\Nielson,.docx,398458,1579889060,beckerwilliam,govdoc_real,0,0,0,0
DeviceStore.java,\\wsl$\Ubuntu\home\harpermark\projects\ios-driver\server\src\main\java\org\uiautomation\ios,.java,4836,1725863873,harpermark,github_real,0,0,0,0
test_pep3118.py,C:\Python312\Lib\ctypes\test,.py,8189,1689464892,jo,system_noise,0,0,0,0
hibernate.cfg.xml,C:\Work\Projects\cdnjs\ajax\config,.xml,3000,1699214128,dev_injector,secret_injection,0,0,1,1
Pdrv_rcv2v.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,136314,1439032716,dalebutler,govdoc_real,0,0,0,0
2009-12-06_09eb0476_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1215,1733185414,terry,system_noise,0,0,0,0
CF0441.xml,C:\Users\qsteele\Dev\Mercury\src,.xml,1258291,1655201482,qsteele,govdoc_real,0,0,0,0
keystore.jks,C:\Users\boothtonya\Dev\hovercraft\hovercraft\tests,.jks,18361,1695889978,dev_injector,secret_injection,0,0,1,1
WinInit.admx,C:\Windows\PolicyDefinitions,.admx,1955,1635510998,terry,system_noise,0,0,0,0
HCR2043P.docx,C:\Users\omiller\Documents\Drafts,.docx,20971,1643378916,omiller,govdoc_real,0,0,0,0
FY'09 UGMM Solicitation.docx,Z:\Shared\Team_Folder\General,.docx,52428,1701172182,sanderssamantha,govdoc_real,0,0,0,0
db.sqlite3,C:\Users\rhernandez\Documents\GitHub\backbone\life\Plantae\Magnoliophyta\Liliopsida\Poales\Poaceae\Digitaria\Digitaria ciliaris\ Syn. Digitaria adscendens adscendens,.sqlite3,85033,1703824371,dev_injector,secret_injection,0,0,1,1
GC_06112002_1-00cv250_Maine_v_Norton.pdf,Z:\HR\Recruiting\Reqs\2025\Norton\Norton,.pdf,31457,1496845814,ochoamatthew,govdoc_real,0,0,0,0
site=cnn_money&cnn_money_position=336x280_rgt&page[2].allowcompete=yes,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\EHNT04UT,.allowcompete=yes,2188,1731799703,pat,system_noise,0,0,0,0
07a0454p-06.txt,C:\Users\meyerrichard\Documents\Old_Files\Archive_2024,.txt,52428,1668157120,meyerrichard,govdoc_real,0,0,0,0
keystore.json,C:\Users\sherry11\Downloads\gcc-master\gcc,.json,46902,1724218669,dev_injector,secret_injection,0,0,1,1
Rice_Final_MSL.docx,C:\Users\xsanchez\Documents\Drafts,.docx,62914,1618434912,xsanchez,govdoc_real,0,0,0,0
TU5051Trade Promotion.pdf,Z:\HR\Payroll\Cycles\2024\Promotion,.pdf,52428,1606559390,ybrown,govdoc_real,0,0,0,0
azure_profile.json,D:\Websites\ericalba.github.io\public_html\_posts\old,.json,55837,1734557884,dev_injector,secret_injection,0,0,1,1
badsyntax_future8.py,C:\Python312\Lib\test,.py,131,1603595250,pat,system_noise,0,0,0,0
id_ed25519,D:\Websites\chromium\public_html\tools\clang\blink_gc_plugin\tests\misc,,41203,1689064990,dev_injector,secret_injection,0,0,1,1
MITRE_directions_hotels.pdf,C:\Users\wjones\Downloads\Email_Attachments,.pdf,31457,1518044400,wjones,govdoc_real,0,0,0,0
t4019-diff-wserror.sh,C:\Jenkins\workspace\git_Build\t,.sh,4362,1720608048,gitlab_runner,github_real,0,0,0,0
settings.py,D:\Archive\Legacy_Projects\async-state,.py,1872,1714152267,dev_injector,secret_injection,0,0,1,1
kerberos.dll,C:\Windows\$NtUninstallKB968389$,.dll,299520,1681214400,charlie,system_noise,0,0,0,0
03cv734RecotonorderonmotionstodismissCORRECTED.docx,Z:\HR\Recruiting\Reqs\2025,.docx,125829,1598027474,ybrown,govdoc_real,0,0,0,0
Category.xcs,C:\Program Files\Microsoft Office\root\Office16\Basis\share\registry\schema\org\openoffice\Office\UI,.xcs,790,1709692388,terry,system_noise,0,0,0,0
Senate Bush Budget Debt Deception.doc,Z:\Finance\General_Ledger\2025\Bush,.doc,20971,1643878012,dyoung,govdoc_real,0,0,0,0
93363.ThinClients&WANs.Max+Mirarchi.pdf,C:\Users\Jo\Desktop\Papers\Papers8,.pdf,89997,1731546318,jo,system_noise,0,0,0,0
A8584269d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,85486,1732741228,charlie,system_noise,0,0,0,0
2025 Demo Project Salary Tables.xlsx,Z:\HR\Payroll\Cycles\2024\Project,.xlsx,52428,1704807858,hubbardkimberly,govdoc_real,1,1,0,1
sims21.doc,C:\Users\nholmes\Desktop\Quick_Access,.doc,20971,1564858122,nholmes,govdoc_real,0,0,0,0
database.yml,C:\Users\ecosta\Desktop\Code_Review,.yml,2700,1690159309,dev_injector,secret_injection,0,0,1,1
E04F20F9169FD76CEA5C9FBE728C74[1].jpg,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\A05B4AXB,.jpg,2542,1732160423,jo,system_noise,0,0,0,0
id_ecdsa,C:\Program Files\Enterprise Apps\aws-sdk-cpp\aws-cpp-sdk-elasticloadbalancing\source\model\misc,,83340,1721581206,dev_injector,secret_injection,0,0,1,1
autoloader.php,Z:\IT_Admin\Tools\member,.php,735,1716714310,backup_svc,github_real,0,0,0,0
.env.production,C:\Users\aws_svc\AppData\Local,.production,277,1734031679,dev_injector,secret_injection,0,0,1,1
access_keys.csv,C:\Users\tony72\Documents\GitHub\qTox\src\widget\tool,.csv,137079,1717870163,dev_injector,secret_injection,0,0,1,1
wa44101.book,Z:\Public\Transfer\Book,.book,3072327,1494658006,goodjeffrey,govdoc_real,0,0,0,0
config.json,\\wsl$\Ubuntu\home\admin\auth-service,.json,1344,1702971701,dev_injector,secret_injection,0,0,1,1
aws_credentials,C:\Users\hweaver\Desktop\Coding\geoprojects,,145668,1724980301,dev_injector,secret_injection,0,0,1,1
vulkan_streamout.cpp,C:\Users\harpermark\Desktop\Coding\wiiu-emu\src\libgpu\src\vulkan,.cpp,8538,1689196602,harpermark,github_real,0,0,0,0
key.pem,C:\Users\smithdenise\Desktop\Coding\SeanWangJS.github.io\_posts,.pem,92876,1728074299,dev_injector,secret_injection,0,0,1,1
RegisterInstancesWithLoadBalancerResult.java,C:\Users\asanchez\AppData\Local\Packages\Canonical\rootfs\home\asanchez\aws-sdk-java\aws-java-sdk-elasticloadbalancing\src\main\java\com\amazonaws\services\elasticloadbalancing\model,.java,5518,1724697114,asanchez,github_real,1,0,0,1
Invoice.php,D:\Websites\quickbooks-php\public_html\QuickBooks\IPP\Service,.php,1436,1723854209,sanchezcharles,github_real,1,0,0,1
scheckel(tax injunction act).docx,C:\Users\caindavid\Pictures\Scans,.docx,31457,1672333896,caindavid,govdoc_real,0,0,0,0
2017-02-14-resume.md,C:\Users\wdiaz\Dev\Justice-love.github.io\_posts\life,.md,4184,1685041718,wdiaz,github_real,0,1,0,1
.env.local,C:\Users\lweaver\Dev\Picturepark.SDK.DotNet,.local,1475,1729148446,dev_injector,secret_injection,0,0,1,1
u7avi1804u1705v8.bin,C:\Users\All Users\AppData\Roaming\avg9\update\download,.bin,122373,1733362798,pat,system_noise,0,0,0,0
users.sql,C:\Work\Projects\mlr-org.github.io\_posts,.sql,15883,1709002896,dev_injector,secret_injection,0,0,1,1
statsmodels.tsa.forecasting.theta.ThetaModel.period.html,C:\Users\scottcampbell\Documents\GitHub\statsmodels.github.io\v0.13.1\generated,.html,17686,1676702454,scottcampbell,github_real,1,0,0,1
tkMessageBox.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\lib-tk,.py,3635,1713498310,charlie,system_noise,0,0,0,0
03-41646-CV0.docx,Z:\HR\Recruiting\Reqs\2023,.docx,104857,1580987572,maria60,govdoc_real,0,0,0,0
COmpel.pdf,Z:\HR\Payroll\Cycles\2024\Compel,.pdf,41943,1599056418,gordonrichard,govdoc_real,0,0,0,0
site_list_add.php,C:\Users\jose97\Dev\Codeigniter\application\views\template\admin\site,.php,2581,1724781733,jose97,github_real,0,0,0,0
11784.xlsx,C:\Users\hubbardkimberly\Documents\Research\Reading_List\Xlsx,.xlsx,31457,1707873896,hubbardkimberly,govdoc_real,0,0,0,0
wallet.dat,C:\Users\perezjohn\Desktop\Coding\Zectra_new\web\bundles\zectranet\css,.dat,91239,1713269485,dev_injector,secret_injection,0,0,1,1
auth_key,\\wsl$\Debian\home\ramseybenjamin\git\cubrid-testcases\sql\_01_object\_01_type\_012_multiset\cases\misc,,31396,1689310630,dev_injector,secret_injection,0,0,1,1
DMC_04302004_2-03cv233_Packard_v_Barnhart.pdf,Z:\HR\Recruiting\Reqs\2023\Barnhart,.pdf,31457,1556381276,randallallison,govdoc_real,0,0,0,0
PasswordPolicyStaxUnmarshaller.java,C:\Users\tara56\AppData\Local\Temp\git\aws-sdk-java\aws-java-sdk-iam\src\main\java\com\amazonaws\services\identitymanagement\model\transform,.java,5283,1678711969,tara56,github_real,1,0,0,1
PhysicsController.js,D:\Build_Artifacts\Walking\v8.1\public\JigLibJS2\physics,.js,871,1734381260,gitlab_runner,github_real,0,0,0,0
KB936330~31bf3856ad364e35~x86~en-US~6.0.1.18000.cat,C:\Windows\servicing\Packages,.cat,10638,1673780572,terry,system_noise,0,0,0,0
llx_budget_lines.sql,\\wsl$\Debian\home\dbrown\git\dolibarr\htdocs\install\mysql\tables,.sql,1453,1677531059,dbrown,github_real,1,0,0,1
MJK_05062004_1-32cv132_Alexandre_v_Cogge.pdf,Z:\HR\Recruiting\Reqs\2025,.pdf,41943,1556960358,douglas69,govdoc_real,0,0,0,0
PictureViewer.lnk,C:\Users\All Users\Start Menu\Programs\QuickTime,.lnk,1812,1732140680,jo,system_noise,0,0,0,0
swi.c,C:\Apps\Production\arm7linux\Monografia\monografia\code\interrupt,.c,1430,1726307725,erica21,github_real,0,0,0,0
2009-12-04_01387188_big.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,12613,1733039494,terry,system_noise,0,0,0,0
Nr Determination Memo Final as signed January 16.docx,Z:\HR\Operations\Policies\Determination,.docx,188743,1707240420,administrator,govdoc_real,0,1,0,1
x86_microsoft-Windows-wmi-win32-provider_31bf3856ad364e35_6.0.6000.16386_none_c49443ba79661405.manifest,C:\Windows\winsxs\Manifests,.manifest,17289,1635502386,terry,system_noise,0,0,0,0
style.css,\\wsl$\Debian\home\lhall\git\portfolio-dev\wp-content\themes\bootstrap-wp-child,.css,12213,1724347044,lhall,github_real,0,0,0,0
settings.json,C:\Users\dsanders\AppData\Local,.json,3577,1727306873,dev_injector,secret_injection,0,0,1,1
Projections of Federal Tax Return Filings.pmd,Z:\Legal\IP\Patents\Pending\Filings,.pmd,83886,1657853248,susancastaneda,govdoc_real,0,0,0,0
auth.json,C:\Users\james23\Dev\apue,.json,1213,1706765736,dev_injector,secret_injection,0,0,1,1
utils.js,C:\Program Files\Mozilla Firefox\modules,.js,66037,1730250976,charlie,system_noise,0,0,0,0
charsetData.properties,C:\Program Files\Mozilla Thunderbird\res,.properties,8467,1723139604,charlie,system_noise,0,0,0,0
spcustom.dll,C:\Windows\$hf_mig$\KB973687\update,.dll,26488,1688562121,charlie,system_noise,0,0,0,0
README.md,C:\Users\martinezjulie\Dev\dockermail\core,.md,3340,1702067244,martinezjulie,github_real,0,0,0,0
"Final Comp, Functions Brake Materials.pdf",Z:\HR\Payroll\Cycles\2023\Functions,.pdf,178257,1489075272,nholmes,govdoc_real,0,0,0,0
2025 Budget Summary.indd,C:\Users\orivera\OneDrive - Corp\Finance\Reporting,.indd,1698693,1675165574,orivera,govdoc_real,1,0,0,1
All american tax relief act.docx,C:\Users\kristenmartin\OneDrive - Corp\Personal\Relief,.docx,73400,1528461756,kristenmartin,govdoc_real,0,0,0,0
ISAC 8 StatutoryAdvRpt Singapore 030205.docx,Z:\Accounting\AP\Invoices\2024\Singapore,.docx,31457,1682180524,arthur13,govdoc_real,0,0,0,0
test_strings.py,C:\Python312\Lib\ctypes\test,.py,7175,1674003282,charlie,system_noise,0,0,0,0
accounts.dump,C:\Users\nharrison\Desktop\Code_Review\slash2-stable\zfs-fuse\src\lib\libzfs,.dump,23990,1716436386,dev_injector,secret_injection,0,0,1,1
06-30686-CV0.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,31457,1660824204,shane04,govdoc_real,0,0,0,0
98-0507etal.cvr.doc,Z:\HR\Recruiting\Reqs\2023,.doc,125829,1666459512,william92,govdoc_real,0,0,0,0
PMDS_CAHA_1308032728_CENTENNIAL_ALL_TABS_CVR.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,251658,1660145728,patricia94,govdoc_real,0,0,0,0
Amendment to LCvR 7(h); 7(m); LCvR 56.1 and LCr 17.2(c)  101206.wpd,C:\Users\gtaylor\Documents\HR\Talent_Acquisition\Candidates,.wpd,10485,1634136810,gtaylor,govdoc_real,0,0,0,0
main.c,C:\Users\carterashley\Desktop\Code_Review\cachebar\source\drivers\net\wireless\ath\wil6210,.c,9044,1696053364,carterashley,github_real,0,0,0,0
keystore.json,C:\Users\wdiaz\Desktop\Coding\luminaterealestate\wp-content\plugins\js_composer\include\classes\editors,.json,137066,1713413416,dev_injector,secret_injection,0,0,1,1
Kimmage Testimony for Sen Intel Cmte Hearing June 12 2023.docx,C:\Users\sandersanthony\Documents\Research\Papers\Testimony,.docx,41943,1654697266,sandersanthony,govdoc_real,0,0,0,0
27020.docx,C:\Users\annafox\Documents\Drafts\Docx,.docx,83886,1708055362,annafox,govdoc_real,0,0,0,0
Startup.Auth.cs,C:\Users\moorechristopher\Desktop\Coding\Fabrikam-Web\Fabrikam.Module1.Uc1.Command.v1\Fabrikam.Module1.Uc1.Services.WebApi.v1\App_Start,.cs,2859,1689487530,moorechristopher,github_real,0,0,0,0
BELMANIP_sites.xlsx,C:\Users\patricia38\Documents\IP_Filings\2025\Belmanip,.xlsx,83886,1637766708,patricia38,govdoc_real,0,0,0,0
users.sql,\\wsl$\Debian\home\debrawilson\git\NetsuiteEnvironmentViewer\NetsuiteEnvironmentViewer\windowsFormClients,.sql,127879,1727721691,dev_injector,secret_injection,0,0,1,1
Credit Counseling decision.docx,C:\Users\patricia38\Desktop\Writing\Credit,.docx,83886,1626311248,patricia38,govdoc_real,0,0,0,0
