filename,path,extension,size_bytes,source_type,mod_time_unix,source_user
web.config,C:\Work\Projects\lit-app,.config,1978,secret_injection,1745903027,dev_injector
database.php,C:\Users\fuenteskaren\Documents\GitHub,.php,312,secret_injection,1759211033,dev_injector
.env.production,C:\Users\xestrada\AppData\Local,.production,2489,secret_injection,1745294156,dev_injector
auth.json,C:\Apps\Production\openset.github.io\_posts,.json,2626,secret_injection,1754416008,dev_injector
application.yml,C:\Users\alexander76\AppData\Local\config,.yml,783,secret_injection,1756563471,dev_injector
.env.example,C:\Users\atkinsstephanie\Dev\Nitrous,.example,1721,secret_injection,1751410072,dev_injector
config.php,C:\Users\brianjackson\AppData\Local,.php,2220,secret_injection,1753510938,dev_injector
database.php,C:\Users\makayla94\Dev\Raytracer,.php,1046,secret_injection,1746714396,dev_injector
.env,C:\Work\Projects\PySOM\src,.env,2680,secret_injection,1748911836,dev_injector
config.json,C:\Users\dsanders\Documents\GitHub\config,.json,1800,secret_injection,1737112372,dev_injector
config.yml,C:\GitLab-Runner\builds\741423\content_manager,.yml,3184,secret_injection,1737298127,dev_injector
ormconfig.js,C:\Users\admin\Desktop\Scripts,.js,3237,secret_injection,1748056024,dev_injector
ormconfig.js,C:\Work\Projects\chesterfield\src,.js,2302,secret_injection,1765847555,dev_injector
.env.example,\\wsl$\Ubuntu\home,.example,3883,secret_injection,1761519390,dev_injector
database.php,C:\Work\Projects\titan-solr-cloud-test\solr-4.4.0,.php,3053,secret_injection,1755968054,dev_injector
config.php,C:\Users\johnnyanderson\Dev\Kylin,.php,1812,secret_injection,1740627655,dev_injector
.env.production,C:\Users\juanmeyer\AppData\Local,.production,1565,secret_injection,1749817344,dev_injector
config.json,C:\Users\oliviabonilla\Dev\frontend,.json,1759,secret_injection,1751287136,dev_injector
web.config,C:\Users\aws_svc\Dev\linux-usb-zerocopy\config,.config,2278,secret_injection,1739439789,dev_injector
local_settings.py,C:\Users\dsanders\source\repos\config,.py,1230,secret_injection,1755393938,dev_injector
identity,\\wsl$\Debian\home\daniellemartinez\git\fl-two\submit\views\db\bak,,42091,secret_injection,1756717684,dev_injector
key.pem,C:\Users\miranda56\Documents\GitHub\xtext-core\org.eclipse.xtext\src\org\eclipse\xtext\resource\impl,.pem,8984,secret_injection,1741578382,dev_injector
aws_credentials,\\wsl$\Ubuntu\home\paul85\projects\foxtrotgps\src\dump,,50721,secret_injection,1738434250,dev_injector
id_dsa,C:\Users\cloud_user\source\repos\OpenVPN-Event-Viewer\openvpn.api\openvpn.api\Controllers\misc,,79752,secret_injection,1765751745,dev_injector
id_ecdsa,C:\Users\jgomez\source\repos\coingiving\db,,5357,secret_injection,1744453846,dev_injector
production_db.sql,C:\Users\kevin41\Dev\obdgpslogger\src\obdinfo,.sql,127961,secret_injection,1759955940,dev_injector
dump.sql,C:\Users\katherinesmith\AppData\Local\Packages\Canonical\rootfs\home\katherinesmith\ictcore\core\Application,.sql,121360,secret_injection,1750233102,dev_injector
client.ovpn,C:\Work\Projects\oshinko-cli\vendor\github.com\openshift\origin\pkg\build\registry\buildconfiginstantiate,.ovpn,42665,secret_injection,1762936132,dev_injector
production.sqlite,\\wsl$\Debian\home\olivia90\git\sendgrid-python\sendgrid\helpers\mail,.sqlite,49435,secret_injection,1737607629,dev_injector
id_ecdsa,C:\Users\nwatson\Documents\GitHub\incubator-ignite\modules\core\src\main\java\org\apache\ignite\cache\store\jdbc\misc,,41528,secret_injection,1751957861,dev_injector
production_db.sql,C:\Users\francopaula\Documents\GitHub\KoDeMat-Collaboration-Platform-Application\KoDeMat_TouchScreen\src\kodemat\touch\visu\editor\nifty\panels,.sql,121837,secret_injection,1743348942,dev_injector
azure_profile.json,C:\Work\Projects\boletonet\src\Boleto.Net\BoletoImpressao,.json,137474,secret_injection,1763453158,dev_injector
backup.sql,C:\Users\jameshuerta\AppData\Local\Temp\git\volcanomapping.github.io\_posts\volcanoes,.sql,41238,secret_injection,1764266768,dev_injector
id_ecdsa,C:\Users\jwhitney\Documents\GitHub\simple-blog\app\controllers,,87939,secret_injection,1765031128,dev_injector
backup.sql,\\wsl$\Ubuntu\home\john23\projects\DroidText\src\bouncycastle\repack\org\bouncycastle\util\test,.sql,1074,secret_injection,1766977380,dev_injector
cert.pfx,\\wsl$\Ubuntu\home\aws_svc\projects\Sean-Cox.github.io\Assn1,.pfx,65657,secret_injection,1738557586,dev_injector
keystore.json,C:\Users\aharper\Documents\GitHub\apiman-docker\vertx-standalone\files\bak,.json,74140,secret_injection,1752340621,dev_injector
id_dsa,C:\Users\michaelmcmillan\AppData\Local\Packages\Canonical\rootfs\home\michaelmcmillan\chromium-capsicum\net\http\bak,,77789,secret_injection,1746097573,dev_injector
access_keys.csv,C:\Users\daniel71\AppData\Local\Packages\Canonical\rootfs\home\daniel71\workbench\src\CZIlib\CZI,.csv,82118,secret_injection,1761685357,dev_injector
accounts.dump,C:\Program Files\Enterprise Apps\Magento2\app\code\Magento\Downloadable\Test\Unit\Block\Adminhtml\Catalog\Product\Edit\Tab\Downloadable\misc,.dump,5739,secret_injection,1746181453,dev_injector
id_dsa,C:\Users\charlesfitzgerald\source\repos\Kelp\test,,133132,secret_injection,1744787263,dev_injector
production_db.sql,C:\Work\Projects\RIDE\utest\resources\robotdata\imports,.sql,23746,secret_injection,1739392559,dev_injector
certificate.p12,C:\Users\nicholas37\AppData\Local\Packages\Canonical\rootfs\home\nicholas37\NodeVision\node_modules\angular2\src\web_workers\ui,.p12,123530,secret_injection,1746527022,dev_injector
db.sqlite3,Z:\IT_Admin\Tools\experimenting-annotation-processing\experimenting-rounds\massive-count-of-annotated-classes\src\main\java\fr\javatronic\blog\massive\annotation1,.sqlite3,91735,secret_injection,1740496072,dev_injector
id_ecdsa,C:\Users\thomasjohn\Downloads\aoe-master\conf,,66420,secret_injection,1761581403,dev_injector
cert.pem,C:\Users\ashley31\Documents\GitHub\koutroclean\config,.pem,126207,secret_injection,1738454903,dev_injector
default_wallet,C:\Work\Projects\sidesaddle\modules,,28501,secret_injection,1747941421,dev_injector
wallet.dat,C:\Users\makayla94\source\repos\test-github\stm32_rtt_wifi\bsp\lm4f232\Libraries\inc,.dat,69651,secret_injection,1736519471,dev_injector
production.sqlite,C:\Users\castronicole\Documents\GitHub\CodeAPI\docs\-kores\com.github.jonathanxd.kores.base\-parameters-holder\-builder,.sqlite,39493,secret_injection,1746290918,dev_injector
id_rsa,\\wsl$\Ubuntu\home\lunajeffrey\projects\coreboot\src\northbridge\intel\nehalem\dump,,3460,secret_injection,1753932821,dev_injector
azure_profile.json,C:\Users\matthew26\Desktop\Coding\avantmarketcomua\wa-apps\site\themes\sidebar,.json,37280,secret_injection,1752541453,dev_injector
certificate.p12,\\wsl$\Ubuntu\home\jonathanjones\projects\ice\cpp\include\Ice,.p12,19210,secret_injection,1756062001,dev_injector
backup.sql,D:\Build_Artifacts\soulscour\v2.1\Soulscour\Soulscour\backup,.sql,102629,secret_injection,1763854626,dev_injector
users.sql,\\wsl$\Debian\home\lthompson\git\flickr-gallery\FlickrGallery\app\src\main\java\com\ipvans\flickrgallery\ui\main,.sql,12207,secret_injection,1742572870,dev_injector
production_db.sql,C:\Users\lopezkyle\Desktop\Coding\magento\app\code\Magento\Catalog\Model\Product\Attribute\Backend,.sql,78645,secret_injection,1749591031,dev_injector
key.pem,\\wsl$\Ubuntu\home\devops\projects\Myshelter\TestData,.pem,32934,secret_injection,1765683034,dev_injector
key.pem,C:\Work\Projects\pyaf\tests\model_control\detailed\transf_BoxCox\misc,.pem,147031,secret_injection,1757474841,dev_injector
key.pem,C:\Users\bakerrobert\Dev\4A_ISA_TheCookieFactory\j2e\src\main\java\fr\unice\polytech\isa\tcf\asynchronous,.pem,30474,secret_injection,1764965025,dev_injector
cert.pfx,C:\Users\devops\Desktop\Coding\CyberCloud\puppet\garbage\website\files\DVWA\external\phpids\0.6\lib\IDS\vendors\htmlpurifier\HTMLPurifier\AttrDef\CSS,.pfx,111861,secret_injection,1765122345,dev_injector
private.key,\\wsl$\Ubuntu\home\kbaker\projects\BlackBoxTT\plugins\bbInterface\src,.key,42933,secret_injection,1735968884,dev_injector
host_key,C:\Users\kathryngilbert\Desktop\Code_Review\empire\dbtest\old,,70332,secret_injection,1738218188,dev_injector
accounts.dump,C:\Users\atkinsstephanie\Desktop\Coding\homebrew-core\Formula,.dump,46271,secret_injection,1766794858,dev_injector
accounts.dump,C:\Users\johngarcia\Documents\GitHub\atlanalyser\fr.tpt.atlanalyser.lib\lib\commons-cli-1.3\apidocs\org\apache\commons\cli\class-use\misc,.dump,99162,secret_injection,1754323624,dev_injector
certificate.p12,C:\Users\anthonyjames\Documents\GitHub\Aurex\lib\Framework\Module\Modules\FormDoctrineModule\backup,.p12,58262,secret_injection,1753701325,dev_injector
default_wallet,C:\Users\ricardo83\Documents\GitHub\locadora-jpa-web\src\main\java\io\github\jass2125\locadora\jpa,,70478,secret_injection,1743014017,dev_injector
keystore.jks,C:\Users\boothtonya\Dev\hovercraft\hovercraft\tests,.jks,18361,secret_injection,1738581814,dev_injector
accounts.dump,C:\Work\Projects\proverb-without-implicit-referencing\Proverb.Web\app\services,.dump,22581,secret_injection,1765132410,dev_injector
privkey.pem,C:\Users\mccannjordan\Documents\GitHub\android_kernel_samsung_lt02ltespr\fs\ecryptfs,.pem,86973,secret_injection,1747726376,dev_injector
users.sql,C:\Users\gary29\Dev\swift\lib\Sema,.sql,52736,secret_injection,1748720850,dev_injector
aws_credentials,C:\Work\Projects\Vote\target\work\plugins\shiro-1.2.1\src\java\org\apache\shiro\grails\annotations\backup,,93153,secret_injection,1735704568,dev_injector
id_rsa,C:\Users\xestrada\source\repos\idudance\wp-content\themes\itheme2,,68391,secret_injection,1758188916,dev_injector
dump.sql,C:\Users\david79\Dev\mpv\video\out,.sql,101436,secret_injection,1758392671,dev_injector
default_wallet,\\wsl$\Debian\home\morrissusan\git\phaser\src\pixi\renderers\webgl,,31453,secret_injection,1739036089,dev_injector
identity,C:\Work\Projects\ga\_includes\core\functions,,33860,secret_injection,1751966936,dev_injector
azure_profile.json,C:\Users\kimberlyhanson\Documents\GitHub\quake2-for-ps2\src\game\bak,.json,113093,secret_injection,1743324335,dev_injector
keystore.json,C:\Users\thomas35\Dev\datashield\compiler\llvm\tools\clang\lib\Index,.json,144681,secret_injection,1737653319,dev_injector
aws_credentials,C:\Users\aharper\AppData\Local\Packages\Canonical\rootfs\home\aharper\sdcc-z80-gas\src,,60443,secret_injection,1752465200,dev_injector
id_ecdsa,C:\Users\ymora\Documents\GitHub\adempiere\base\src\org\compiere\model,,22329,secret_injection,1747579237,dev_injector
id_ecdsa,C:\Users\devops\source\repos\internetvideogamelibrary-website\config\initializers,,123698,secret_injection,1745316932,dev_injector
aws_credentials,C:\Users\anthony84\AppData\Local\Packages\Canonical\rootfs\home\anthony84\openstreetmap-chef\roles,,21430,secret_injection,1736676332,dev_injector
azure_profile.json,C:\Users\aking\Desktop\Coding\sqlnotebook\src\Tests\scripts,.json,40644,secret_injection,1744828323,dev_injector
accounts.dump,C:\Users\nharrison\Desktop\Code_Review\slash2-stable\zfs-fuse\src\lib\libzfs,.dump,23990,secret_injection,1749581847,dev_injector
private.key,C:\Work\Projects\geo-ov\src\main\webapp\openlayers\lib\OpenLayers\Format\SLD,.key,129454,secret_injection,1745910462,dev_injector
dump.sql,D:\Websites\bookmarks\public_html\tagged,.sql,80390,secret_injection,1746169916,dev_injector
users.sql,C:\Users\jimmythomas\source\repos\cat\cat-home\src\main\webapp\js,.sql,111753,secret_injection,1746517425,dev_injector
aws_credentials,\\wsl$\Ubuntu\home\walkerdarlene\projects\cepdb\api\v1,,104319,secret_injection,1737366046,dev_injector
gcloud_auth.json,C:\Users\julia27\Documents\GitHub\kaufreund.de\tmp\catalog\view\theme\theme436\stylesheet\_vti_cnf,.json,21069,secret_injection,1744715841,dev_injector
server.key,C:\Users\garciamitchell\AppData\Local\Packages\Canonical\rootfs\home\garciamitchell\librenms\includes\discovery\backup,.key,32726,secret_injection,1762663144,dev_injector
cert.pfx,C:\Users\katherine93\Documents\GitHub\poseidon\src\main\java\bonafide\datastore,.pfx,98745,secret_injection,1745938634,dev_injector
keystore.json,C:\Users\bcombs\Desktop\Coding\Landau-Wang-omp\backup,.json,110592,secret_injection,1757306628,dev_injector
id_ecdsa,C:\Program Files\Enterprise Apps\aws-sdk-cpp\aws-cpp-sdk-elasticloadbalancing\source\model\misc,,83340,secret_injection,1739262727,dev_injector
azure_profile.json,C:\Users\amanda35\Downloads\SmartGWT-Mobile-master\mobile\src\main\java\com\smartgwt\mobile\client\widgets\dump,.json,140877,secret_injection,1758755363,dev_injector
client.ovpn,C:\Program Files\Enterprise Apps\generator-laxarjs2\generators\widget\templates\bak,.ovpn,51082,secret_injection,1743888875,dev_injector
cert.pfx,C:\Users\ecosta\Desktop\Code_Review\alien4cloud\alien4cloud-security\src\main\java\alien4cloud\security\groups\rest,.pfx,42124,secret_injection,1742556554,dev_injector
gcloud_auth.json,\\wsl$\Ubuntu\home\anitajohnston\projects\crate\libs\sql-parser\src\main\java\io\crate\sql\tree,.json,119355,secret_injection,1742620619,dev_injector
client.key,C:\Users\jbennett\Documents\GitHub\telegraf\plugins\inputs\ras,.key,120560,secret_injection,1743202896,dev_injector
certificate.p12,C:\inetpub\wwwroot\GomeOnline\jrj-TouGu\src\com\gome\haoyuangong\views\photoview,.p12,49764,secret_injection,1761579101,dev_injector
access_keys.csv,C:\Users\tony72\Documents\GitHub\qTox\src\widget\tool,.csv,137079,secret_injection,1744080524,dev_injector
default_wallet,C:\Users\pottspatricia\Documents\GitHub\chef-vimrc,,135960,secret_injection,1753220687,dev_injector
aws_credentials,C:\Users\ethomas\Downloads\Projects_Working-master\AC\AnnuaireCertifies\AC.Common\AnnuaireCertifies.Business\Depots\Generated,,32676,secret_injection,1759693643,dev_injector
default_wallet,C:\Users\munozjoshua\Dev\joomla-173\pubgalaxy,,27279,secret_injection,1751080204,dev_injector
production_db.sql,C:\Users\ashleywagner\Dev\kubernetes\staging\src\k8s.io\apiserver\pkg\server\options\bak,.sql,57183,secret_injection,1739871501,dev_injector
cert.pfx,C:\Users\cloud_user\source\repos\scisim\rigidbody3d\Constraints\old,.pfx,36824,secret_injection,1752994616,dev_injector
keystore.jks,C:\Users\ecain\AppData\Local\Temp\git\Impala\thirdparty\hbase-1.1.1.2.3.0.0-2557\docs\xref\org\apache\hadoop\hbase\backup,.jks,63049,secret_injection,1756279751,dev_injector
backup.sql,C:\GitLab-Runner\builds\411027\large-hansard-collider\spec,.sql,100669,secret_injection,1763037560,dev_injector
client.ovpn,C:\Users\woodskayla\AppData\Local\Packages\Canonical\rootfs\home\woodskayla\practise-android-stuff\currencyconvertor\src\androidTest\java\com\practise\androidstuff\old,.ovpn,107438,secret_injection,1764174985,dev_injector
users.sql,\\wsl$\Debian\home\debrawilson\git\NetsuiteEnvironmentViewer\NetsuiteEnvironmentViewer\windowsFormClients,.sql,127879,secret_injection,1757991970,dev_injector
server.key,C:\Users\elizabeth78\Desktop\Code_Review\notus629.github.io\fdls,.key,137365,secret_injection,1752176293,dev_injector
dump.sql,\\wsl$\Ubuntu\home\ejoseph\projects\Parallel-Systems\src\hw1\latency\.junk\old,.sql,45627,secret_injection,1736116659,dev_injector
dump.sql,\\wsl$\Ubuntu\home\ricardo01\projects\GoobyCoin\src\qt\locale\dump,.sql,52181,secret_injection,1750822072,dev_injector
privkey.pem,C:\Users\garymoore\Dev\lwjgl3\modules\lwjgl\vma\src\generated\java\org\lwjgl\util\vma,.pem,104002,secret_injection,1744922334,dev_injector
auth_key,C:\Users\xestrada\Dev\puzzles\leetcode\Algorithms\BinaryTreePreorderTraversal,,45110,secret_injection,1750270683,dev_injector
accounts.dump,C:\Users\garymoore\source\repos\BlenderSpriter\misc,.dump,25008,secret_injection,1753029521,dev_injector
dump.sql,C:\Users\karenwilliams\Desktop\Code_Review\siic\bdd\seeds,.sql,85860,secret_injection,1763565203,dev_injector
keystore.json,\\wsl$\Ubuntu\home\amandacruz\projects\FRC-2016\2016 FRC Java\src\org\usfirst\frc\team2583\robot,.json,146300,secret_injection,1735952894,dev_injector
keystore.json,C:\inetpub\wwwroot\iprover\src,.json,111619,secret_injection,1758477136,dev_injector
host_key,\\wsl$\Ubuntu\home\meganmcdonald\projects\omori\wp-content\themes\twentythirteen,,84577,secret_injection,1750204807,dev_injector
data.sqlite,C:\Users\vpowers\Downloads\qimsys-master\src\plugins\clients\gtkimmodule\gtk2\bak,.sqlite,46296,secret_injection,1749502564,dev_injector
id_ecdsa,C:\Work\Projects\strainer\src\amd\strainer\display,,98961,secret_injection,1752157171,dev_injector
host_key,C:\Users\amandapotts\source\repos\aspnetboilerplate-samples\KendoUiDemo\src\AbpKendoDemo.EntityFramework\Migrations,,140349,secret_injection,1759267971,dev_injector
private.key,C:\Users\qhamilton\Dev\vacuum-im\src\plugins\privatestorage,.key,8553,secret_injection,1756217582,dev_injector
id_rsa,C:\Work\Projects\InnovationManagement\core\media\dhtmlxGrid\dhtmlxGrid\samples\04_dataprocessor,,18599,secret_injection,1753359939,dev_injector
wallet.dat,D:\Websites\lol4j\public_html\src\main\java\lol4j\protocol\dto\lolstaticdata\misc,.dat,118722,secret_injection,1742696003,dev_injector
default_wallet,C:\Work\Projects\MaxSim\maxine\com.oracle.max.vm\src\com\sun\max\vm\heap\gcx\rset\ctbl\old,,132739,secret_injection,1743788353,dev_injector
access_keys.csv,C:\Work\Projects\dfMASTER\dfMASTER\src\main\java\dfmaster\general\bak,.csv,130641,secret_injection,1765914303,dev_injector
access_keys.csv,C:\GitLab-Runner\builds\164256\socorro\socorro\unittest\lib,.csv,42500,secret_injection,1742036019,dev_injector
id_ed25519,C:\Users\thomas35\Desktop\Coding\event-wip\sale_order_create_event_hour\wizard,,21953,secret_injection,1764033808,dev_injector
data.sqlite,C:\Program Files\Enterprise Apps\MT5-Liquidity-Indicator\Source\MT5LiquidityIndicator\MT5LiquidityIndicator.Net\Settings\old,.sqlite,81042,secret_injection,1766264580,dev_injector
key.pem,C:\Users\victor70\Documents\GitHub\yii2advanced\console\controllers,.pem,75255,secret_injection,1738555985,dev_injector
id_ecdsa,D:\Archive\Legacy_Projects\SleepyTrout\src\com\androidgames\framework\gl,,68127,secret_injection,1737190326,dev_injector
client.key,C:\Users\fhill\Documents\GitHub\jerryscript\jerry-core\jmem,.key,87973,secret_injection,1740400279,dev_injector
azure_profile.json,D:\Websites\ericalba.github.io\public_html\_posts\old,.json,55837,secret_injection,1756259719,dev_injector
server.key,C:\Users\wyoung\Desktop\Coding\ooxml_parser\spec\workbook,.key,42058,secret_injection,1751377001,dev_injector
default_wallet,D:\Build_Artifacts\My-H5\v9.4\javascript\demo1\backup,,104100,secret_injection,1766648602,dev_injector
production.sqlite,C:\Users\frivera\Desktop\Coding\zf2-fullpage-cache\src\Storage\Adapter,.sqlite,1900,secret_injection,1745762820,dev_injector
auth_key,C:\Users\kprice\AppData\Local\Packages\Canonical\rootfs\home\kprice\incubator-asterixdb\asterix-om\src\main\java\edu\uci\ics\asterix\om\base,,27852,secret_injection,1743466422,dev_injector
keystore.json,C:\Users\sherry11\Downloads\gcc-master\gcc,.json,46902,secret_injection,1762820642,dev_injector
production_db.sql,C:\Users\jamie87\AppData\Local\Packages\Canonical\rootfs\home\jamie87\android_kernel_lge_f180k\drivers\slimbus,.sql,119330,secret_injection,1746665020,dev_injector
backup.sql,C:\Work\Projects\study\mantis-tests\src\test\java\ru\stqa\pft\mantis\tests,.sql,142319,secret_injection,1763683919,dev_injector
client.key,C:\Users\montoyaantonio\Documents\GitHub\adapt-master-module-v2\src\components\adapt-contrib-textInput\dump,.key,1405,secret_injection,1746617295,dev_injector
key.pem,C:\Users\admin\OneDrive - Corp\Backups\Code\Kexploiter\old,.pem,60497,secret_injection,1762115472,dev_injector
id_ed25519,C:\Work\Projects\QemuGUI\source,,123632,secret_injection,1738190508,dev_injector
db.sqlite3,C:\Users\larascott\Desktop\Coding\opendataindex-2015\place\ghana\health\2013,.sqlite3,87177,secret_injection,1737916085,dev_injector
data.sqlite,D:\Websites\nl3\public_html\lib\subject,.sqlite,128073,secret_injection,1746430406,dev_injector
cert.pem,C:\Users\ariel00\Documents\GitHub\cartodb-lite\src\vis,.pem,38451,secret_injection,1742490044,dev_injector
accounts.dump,C:\Users\hubermonica\Documents\GitHub\azure-sdk-for-net\src\ResourceManagement\TrafficManager\Microsoft.Azure.Management.TrafficManager\Generated,.dump,120692,secret_injection,1762236461,dev_injector
identity,Z:\IT_Admin\Tools\bosh-agent\agent\script\drain,,136972,secret_injection,1765317461,dev_injector
azure_profile.json,C:\Users\mcallahan\AppData\Local\Packages\Canonical\rootfs\home\mcallahan\customer-visit-web\WebRoot\task,.json,15821,secret_injection,1744208095,dev_injector
server.key,C:\Users\sysadmin\OneDrive - Corp\Backups\Code\Money\views\products,.key,31145,secret_injection,1755089204,dev_injector
id_dsa,C:\Users\ariel00\AppData\Local\Packages\Canonical\rootfs\home\ariel00\OpenOlympus\src\main\resources\public\resources\js\services,,7800,secret_injection,1762889495,dev_injector
default_wallet,C:\Users\angelasmith\AppData\Local\Temp\git\duel6r\source\misc,,146755,secret_injection,1743883938,dev_injector
db.sqlite3,C:\Users\rhernandez\Documents\GitHub\backbone\life\Plantae\Magnoliophyta\Liliopsida\Poales\Poaceae\Digitaria\Digitaria ciliaris\ Syn. Digitaria adscendens adscendens,.sqlite3,85033,secret_injection,1747223111,dev_injector
auth_key,\\wsl$\Ubuntu\home\tracylong\projects\oroplatform\src\Oro\Bundle\FilterBundle\Form\Type,,128764,secret_injection,1763453949,dev_injector
db.sqlite3,C:\Work\Projects\ManualHom\Schrodinger\Schrodinger_2015-2_docs\python_api\api,.sqlite3,17988,secret_injection,1746981595,dev_injector
id_dsa,C:\Users\root\Desktop\Scripts\Maintenance\chrome\browser\ui\gtk\download,,85344,secret_injection,1761349625,dev_injector
azure_profile.json,C:\Program Files\Enterprise Apps\AIEComplexSystems\dep\RakNet\Help\Doxygen\html,.json,146050,secret_injection,1762263675,dev_injector
certificate.p12,C:\Users\jwhitney\Desktop\Coding\wrack\public,.p12,79787,secret_injection,1760131453,dev_injector
id_ecdsa,C:\Users\garciamitchell\Desktop\Coding\beautiful-capi\tests\current_backuped_results\point_set\include\PointSet,,39537,secret_injection,1757124457,dev_injector
db.sqlite3,C:\Users\ashleywagner\source\repos\erel-maven-plugin\src\main\java\net\erel\maven\plugins\mojo,.sqlite3,112142,secret_injection,1762067499,dev_injector
data.sqlite,C:\Users\maryfrederick\Downloads\com.tilab.jade.chat-master\com.tilab.jade.chat.onto\src\chat\ontology\dump,.sqlite,85093,secret_injection,1747485087,dev_injector
server.key,C:\Users\theresa81\Documents\GitHub\Project2-Intel-Edison\documentation\javadoc\com\amazonaws\services\autoscaling\model\old,.key,104761,secret_injection,1751856459,dev_injector
keystore.jks,C:\Users\matthew26\source\repos\Code\HackerEarth\BeCoder 2,.jks,86044,secret_injection,1753614650,dev_injector
client.key,C:\Work\Projects\hmis-warehouse\app\models\cas,.key,1259,secret_injection,1754501987,dev_injector
data.sqlite,C:\Users\perezjohn\Documents\GitHub\clincoded\src\clincoded\static\libs\old,.sqlite,80302,secret_injection,1766852000,dev_injector
id_ed25519,D:\Websites\chromium\public_html\tools\clang\blink_gc_plugin\tests\misc,,41203,secret_injection,1740037539,dev_injector
db.sqlite3,D:\Websites\openDAM\public_html\opendam\apps\backend\modules\file\templates,.sqlite3,6042,secret_injection,1752009385,dev_injector
data.sqlite,C:\Users\asmith\Documents\GitHub\ecrm\metadata\backup,.sqlite,27975,secret_injection,1735982699,dev_injector
id_ed25519,D:\Websites\dat-secret-project\public_html\include,,9163,secret_injection,1742365103,dev_injector
id_dsa,C:\Work\Projects\VxAPI\cli\wrappers\dump,,129296,secret_injection,1763965932,dev_injector
data.sqlite,C:\Users\victor70\Dev\blog\admin\themes\ascent\layouts,.sqlite,56181,secret_injection,1760707487,dev_injector
data.sqlite,C:\Users\amanda35\source\repos\skyroom\src\Factory,.sqlite,145798,secret_injection,1738524871,dev_injector
client.ovpn,C:\Users\phughes\source\repos\datacollector\redis-lib\src\main\java\com\streamsets\pipeline\stage\destination\redis,.ovpn,122316,secret_injection,1739026295,dev_injector
id_dsa,C:\Users\owhitaker\Dev\okKindred\custom_user\bak,,113893,secret_injection,1750008369,dev_injector
aws_credentials,C:\Jenkins\workspace\floss.design_Build\css,,90288,secret_injection,1766454581,dev_injector
default_wallet,C:\Work\Projects\serverZero_Rel19\src\scripts\scripts\eastern_kingdoms\scarlet_monastery,,107042,secret_injection,1757236389,dev_injector
identity,D:\Archive\Legacy_Projects\odux\docs\old,,35482,secret_injection,1750677570,dev_injector
server.key,\\wsl$\Debian\home\paulbeard\git\almendra-psr7\src\Psr\Messages,.key,99183,secret_injection,1742398092,dev_injector
default_wallet,C:\Users\robertjensen\source\repos\transmart-data\ddl\postgres\tm_cz\functions,,88646,secret_injection,1737755676,dev_injector
id_dsa,C:\Users\robertsonmichelle\AppData\Local\Temp\git\asn1scc.IDE\src\tests,,48108,secret_injection,1756154312,dev_injector
auth_key,C:\Users\ryanroberson\Dev\knowledge\spec\features,,70170,secret_injection,1750120030,dev_injector
default_wallet,C:\Users\robertluna\Desktop\Coding\tntnet\framework\common,,81283,secret_injection,1735868446,dev_injector
identity,Z:\IT_Admin\Tools\DashengHook\WeChat-Headers,,80082,secret_injection,1743183567,dev_injector
production.sqlite,C:\Users\ymora\source\repos\Granule-Closure-Compiler\test\com\google\javascript\jscomp,.sqlite,36297,secret_injection,1757089506,dev_injector
privkey.pem,C:\Users\ernest14\source\repos\strac\vendor\plugins\ar-extensions-0.7.0a\tests\models,.pem,39956,secret_injection,1749622418,dev_injector
keystore.jks,C:\Users\rebecca66\source\repos\Luzhibo-go\api\getters\old,.jks,109452,secret_injection,1746645952,dev_injector
auth_key,C:\Users\hernandezjordan\Desktop\Code_Review\CS201_FinalProject_SimCity\source\city\restaurant\yixin,,89893,secret_injection,1759862417,dev_injector
db.sqlite3,C:\Users\trujillokristi\Desktop\Coding\dotenv-haiku\lib\dotenv-haiku\to_load,.sqlite3,103239,secret_injection,1753226392,dev_injector
auth_key,C:\Users\colekenneth\Desktop\Coding\paul_revere\spec\views\announcements,,138841,secret_injection,1756428093,dev_injector
keystore.json,C:\Apps\Production\codelite\ContinuousBuild,.json,53954,secret_injection,1761554154,dev_injector
wallet.dat,C:\Users\cloud_user\Documents\GitHub\angular-boilerplate\vendor\dropzone\backup,.dat,27860,secret_injection,1763056109,dev_injector
id_rsa,C:\Users\erica21\Downloads\JSF-Course-master\JSF2-Expression-Language\exercises_1_and_2\src,,5707,secret_injection,1754471598,dev_injector
gcloud_auth.json,C:\Users\david40\Dev\Anax-Flat\content\report,.json,10432,secret_injection,1763300169,dev_injector
db.sqlite3,C:\Program Files\Enterprise Apps\referencesource\System.Core\System\Linq\Parallel\Partitioning,.sqlite3,15273,secret_injection,1760515051,dev_injector
cert.pfx,D:\Websites\Pokemon-Showdown\public_html,.pfx,122193,secret_injection,1736591699,dev_injector
host_key,C:\Users\matthewthomas\Desktop\Coding\ARToolKit-5.3-for-Unreal-Engine\AR\Source\AR\Private,,33601,secret_injection,1762744484,dev_injector
default_wallet,C:\Users\nwatson\AppData\Local\Temp\git\LearnCode\php\code\yaf\application\library\Zend\Db,,31821,secret_injection,1735904038,dev_injector
users.sql,C:\Work\Projects\root\tmva\tmva\inc\TMVA,.sql,149422,secret_injection,1740304358,dev_injector
key.pem,C:\Users\harpermark\Desktop\Coding\brimir\config,.pem,8156,secret_injection,1765375068,dev_injector
