filename,path,extension,size_bytes,source_type,mod_time_unix,source_user
.env.test,\\wsl$\Ubuntu\home\config,.test,3823,secret_injection,1753840734,dev_injector
.env,\\wsl$\Debian\home,.env,3103,secret_injection,1751363327,dev_injector
database.php,C:\Users\kwatkins\Desktop\Coding\config,.php,1722,secret_injection,1754298082,dev_injector
credentials.json,C:\Work\Projects\strapi\packages,.json,3239,secret_injection,1751806617,dev_injector
database.php,C:\Users\brandicurtis\Desktop\Coding\config,.php,1959,secret_injection,1757414865,dev_injector
.env.local,C:\Users\bgonzales\Documents\GitHub,.local,3599,secret_injection,1736361932,dev_injector
.env.example,\\wsl$\Ubuntu\home,.example,2249,secret_injection,1759145129,dev_injector
application.yml,C:\Users\jimmythomas\AppData\Local,.yml,2107,secret_injection,1749973427,dev_injector
hibernate.cfg.xml,C:\Users\olittle\Desktop\Coding,.xml,1683,secret_injection,1765638990,dev_injector
web.config,C:\Users\dana56\AppData\Local\config,.config,3635,secret_injection,1739592036,dev_injector
.env,C:\Users\shane31\AppData\Local,.env,3286,secret_injection,1751886186,dev_injector
database.json,C:\Users\ksanchez\Desktop\Code_Review,.json,2144,secret_injection,1756318805,dev_injector
nuget.config,C:\Users\jeffreycampbell\Documents\GitHub,.config,434,secret_injection,1737635933,dev_injector
secrets.py,C:\Users\jacksonchad\Desktop\Coding,.py,2313,secret_injection,1739020829,dev_injector
application.yml,C:\Users\gabriellaball\Dev\sequel,.yml,2284,secret_injection,1738776914,dev_injector
auth_key,C:\Users\maryfrederick\AppData\Local\Temp\git\MediaModule\MediaType\backup,,118280,secret_injection,1752440239,dev_injector
auth_key,C:\Users\thorntonashley\AppData\Local\Temp\git\platform\src\Oro\Bundle\EntityExtendBundle\Extend,,111804,secret_injection,1762819822,dev_injector
certificate.p12,C:\Users\cloud_user\Desktop\Code_Review\kine_type\public\editor\bundles\app\strut.editor,.p12,76956,secret_injection,1766330944,dev_injector
dump.sql,C:\Work\Projects\SSD_Dashboard\uefi\gcc\gcc-4.6.3\libjava\classpath\native\jni\gtk-peer,.sql,5295,secret_injection,1742579769,dev_injector
default_wallet,C:\Users\azure_agent\Desktop\Coding\HappyRubik\src\flex\android\magiccube,,132094,secret_injection,1739920076,dev_injector
production_db.sql,C:\Users\ryanbrandi\Dev\Atem\doc\com\runescape\revised\content\randomevent\impl\class-use,.sql,64688,secret_injection,1747197184,dev_injector
azure_profile.json,\\wsl$\Ubuntu\home\tonypetersen\projects\idioms-moe-unformatted-data\all-data\13000-13999,.json,63292,secret_injection,1757934206,dev_injector
azure_profile.json,C:\Users\kimberlyhanson\Desktop\Code_Review\Heceta_droids\droids-core\src\main\java\org\apache\droids\impl\misc,.json,9794,secret_injection,1760373910,dev_injector
privkey.pem,C:\Users\walkerdarlene\Downloads\choicefrom-master\development\de-app\script,.pem,40381,secret_injection,1738564809,dev_injector
gcloud_auth.json,C:\Users\hubermonica\source\repos\graduarte\templates\zengridframework\bak,.json,100855,secret_injection,1745257074,dev_injector
keystore.json,C:\Users\jgarcia\Desktop\Coding\idea4bsd\java\java-analysis-impl\src\com\intellij\codeInspection\dataFlow\instructions\misc,.json,107789,secret_injection,1738151216,dev_injector
default_wallet,C:\Work\Projects\composer.js\test\lib,,109655,secret_injection,1740524592,dev_injector
aws_credentials,C:\Users\owhitaker\AppData\Local\Temp\git\SmartMirror\phoneapp\SmartMirror\app\src\twitter4j-4\twitter4j-appengine\javadoc\twitter4j,,22292,secret_injection,1744325235,dev_injector
cert.pem,C:\Users\qlee\source\repos\frameshop\backup,.pem,139885,secret_injection,1751169744,dev_injector
access_keys.csv,C:\Users\jacobskimberly\Dev\tEmbO\src\render,.csv,43943,secret_injection,1745703784,dev_injector
cert.pfx,C:\Users\sward\Documents\GitHub\ganeti\lib,.pfx,57333,secret_injection,1747860411,dev_injector
privkey.pem,C:\Users\matthewcooley\Desktop\Code_Review\orsens\include\QtCore\dump,.pem,6237,secret_injection,1756936209,dev_injector
keystore.json,C:\Work\Projects\sabbath-school-lessons\src\ja\2019-02\01,.json,45022,secret_injection,1740133396,dev_injector
id_ecdsa,C:\Users\lcurry\Dev\asha_front\.history\src\app\admin-configuration\manage-activity-payment,,14836,secret_injection,1750128404,dev_injector
client.key,C:\Users\admin\Desktop\Scripts\Maintenance\packages\FAKE.3.23.0\docs\apidocs,.key,108741,secret_injection,1766138299,dev_injector
client.ovpn,C:\Users\jimenezalexandra\Desktop\Coding\JCL\JCL_Android\app\src\main\java\org\jf\dexlib2\iface\value\old,.ovpn,96175,secret_injection,1752018519,dev_injector
data.sqlite,\\wsl$\Debian\home\sarah02\git\moodle\lib\adodb\drivers,.sqlite,31086,secret_injection,1740279588,dev_injector
access_keys.csv,C:\Work\Projects\stalkhub\config\dump,.csv,119649,secret_injection,1739811150,dev_injector
id_rsa,C:\Work\Projects\react-faceted-token-input\docs,,68242,secret_injection,1759084944,dev_injector
gcloud_auth.json,C:\Users\cloud_user\Documents\GitHub\xmppsupport_v2\src\com\kenai\jbosh\dump,.json,100888,secret_injection,1756385511,dev_injector
id_dsa,Z:\IT_Admin\Tools\regio-camera,,23981,secret_injection,1753962685,dev_injector
keystore.json,C:\Users\davidmay\Downloads\ReusedPrinter-master\external\embree\kernels\xeon\bvh,.json,89460,secret_injection,1764031591,dev_injector
private.key,C:\Users\jeffrey99\AppData\Local\Temp\git\vesta\lib\seed,.key,67358,secret_injection,1766596043,dev_injector
client.ovpn,C:\Users\alejandro42\Documents\GitHub\A-week-to-develop-android-app-plan\AndroidQuickStartProject\app\src\main\java\com\devilwwj\app\adapters,.ovpn,83853,secret_injection,1753516787,dev_injector
key.pem,C:\Users\bryanterin\Documents\GitHub\Better-Aether\src\main\java\com\gildedgames\aether\client\renderer\tile_entities\backup,.pem,39805,secret_injection,1754754305,dev_injector
users.sql,C:\Users\pgutierrez\source\repos\c3pr\codebase\projects\ws-client\src\edu\duke\cabig\c3pr\webservice\iso21090,.sql,31361,secret_injection,1767037333,dev_injector
access_keys.csv,\\wsl$\Ubuntu\home\sarah02\projects\g-law\v4\matches,.csv,93668,secret_injection,1745024347,dev_injector
server.key,D:\Websites\onestop\public_html\docs\metadata-manager\v3,.key,24817,secret_injection,1748532747,dev_injector
id_rsa,\\wsl$\Debian\home\wwilliams\git\new_core_me_and_cannibal\sql\updates\world,,72302,secret_injection,1764198521,dev_injector
default_wallet,C:\Users\melissa84\Desktop\Code_Review\Darkstar-Linux-Fork\src\map\packets\bak,,111455,secret_injection,1767406615,dev_injector
azure_profile.json,\\wsl$\Debian\home\mccannjordan\git\relations\org.elbe.relations\css,.json,101934,secret_injection,1739672878,dev_injector
privkey.pem,C:\Users\john86\AppData\Local\Temp\git\browsertime\bin\old,.pem,108707,secret_injection,1757284097,dev_injector
users.sql,C:\Users\owensjohn\source\repos\SuperWordLadder\lib\StanfordCPPLib\collections,.sql,66281,secret_injection,1743747767,dev_injector
cert.pfx,C:\Users\georgesparks\Dev\eiti\public_html\sites\all\modules\custom\update_scripts\examples,.pfx,14394,secret_injection,1749511907,dev_injector
private.key,C:\Users\costajeremy\Documents\GitHub\yeswiki\tools\bazar\presentation\styles\bak,.key,115336,secret_injection,1759944339,dev_injector
keystore.jks,C:\Users\turnerdaniel\Documents\GitHub\freeCodeCamp\guide\russian\certifications\front-end-libraries\bootstrap\create-a-block-element-bootstrap-button\dump,.jks,147546,secret_injection,1739221547,dev_injector
keystore.jks,C:\Users\eandrade\AppData\Local\Temp\git\chromebrew\packages,.jks,108146,secret_injection,1760512458,dev_injector
gcloud_auth.json,C:\Users\anne23\AppData\Local\Packages\Canonical\rootfs\home\anne23\HtmlToText\lit2go.ok\144\the-olive-fairy-book,.json,97447,secret_injection,1740625795,dev_injector
accounts.dump,C:\Users\williamshenry\source\repos\interAPTive,.dump,93086,secret_injection,1750231814,dev_injector
gcloud_auth.json,\\wsl$\Debian\home\ecain\git\uClinux\linux-2.4.x\drivers\ieee1394\backup,.json,38255,secret_injection,1761095974,dev_injector
keystore.jks,C:\Users\jacksonchad\Documents\GitHub\primer3-py\primer3\src\libprimer3\klib\test,.jks,71972,secret_injection,1761404588,dev_injector
key.pem,D:\Build_Artifacts\framework\v3.0\src,.pem,70005,secret_injection,1740242428,dev_injector
wallet.dat,\\wsl$\Ubuntu\home\hernandezjordan\projects\QTypingTest\src\Util,.dat,81407,secret_injection,1762823980,dev_injector
gcloud_auth.json,C:\Users\kimberly16\Dev\kendo-bootstrapper\tools\win,.json,65938,secret_injection,1747018474,dev_injector
id_dsa,\\wsl$\Debian\home\walkerdarlene\git\grailsnolib\grails-web\src\main\groovy\org\codehaus\groovy\grails\web\json,,148307,secret_injection,1766431608,dev_injector
accounts.dump,\\wsl$\Debian\home\claytoncoleman\git\Benchmark\src\main\java\org\owasp\benchmark\testcode\backup,.dump,45224,secret_injection,1744886111,dev_injector
gcloud_auth.json,C:\Users\garymoore\Dev\Just-Money-Transfers-Android\app\src\main\java\com\example\jmtransfers\jmtransfer\backup,.json,115307,secret_injection,1746801581,dev_injector
production_db.sql,C:\Work\Projects\perl6em\docs\css,.sql,89106,secret_injection,1752534120,dev_injector
accounts.dump,C:\Users\sward\source\repos\MAPE-controller\src\main\java\jp\ac\nii\prl\mape\controller\service,.dump,45227,secret_injection,1757962652,dev_injector
id_dsa,C:\Users\makayla59\Desktop\Coding\kernel-Y900\arch\arm\mach-msm\dump,,92364,secret_injection,1744839089,dev_injector
key.pem,C:\Work\Projects\webscalesql-5.6\storage\perfschema,.pem,85751,secret_injection,1767152814,dev_injector
client.ovpn,C:\Users\kristinapatterson\AppData\Local\Packages\Canonical\rootfs\home\kristinapatterson\drup\src\terminal-utils\old,.ovpn,96319,secret_injection,1761881310,dev_injector
auth_key,C:\Work\Projects\OpenSiv3D\Siv3D\src\Siv3D\Script\Bind,,101114,secret_injection,1740032101,dev_injector
certificate.p12,\\wsl$\Debian\home\anthony84\git\vuelayers\docs\component\backup,.p12,145355,secret_injection,1745377831,dev_injector
production_db.sql,\\wsl$\Ubuntu\home\tiffany81\projects\iteexe\exe\webui\scripts\tinymce_4\js\tinymce\plugins\codemagic\includes\bak,.sql,125533,secret_injection,1762648818,dev_injector
accounts.dump,C:\Work\Projects\dicasdefrontend\content\post,.dump,79097,secret_injection,1740554121,dev_injector
production.sqlite,C:\Users\wilsonspencer\Desktop\Coding\facedetect-f-spot\src,.sqlite,107525,secret_injection,1751181774,dev_injector
client.key,\\wsl$\Ubuntu\home\hubermonica\projects\symphony\src\main\java\org\b3log\symphony\service,.key,33977,secret_injection,1755468124,dev_injector
id_dsa,C:\Users\georgesparks\AppData\Local\Packages\Canonical\rootfs\home\georgesparks\stress-aid\env\lib\python3.5\site-packages\helowrld\bak,,87152,secret_injection,1763630445,dev_injector
dump.sql,C:\Users\kwatkins\Documents\GitHub\odn-search\src\main\java\sk\opendatanode\ui,.sql,44525,secret_injection,1736951764,dev_injector
production_db.sql,C:\Users\turnerdaniel\AppData\Local\Temp\git\lasso\lasso\xml\id-wsf-2.0,.sql,60089,secret_injection,1743324804,dev_injector
identity,C:\Users\lynchjaclyn\AppData\Local\Temp\git\facileManager\server\fm-modules\fmFirewall,,50731,secret_injection,1736617411,dev_injector
gcloud_auth.json,C:\Users\zhangcarlos\source\repos\gbol_solr\docs\solr-solrj\org\apache\solr\client\solrj\response\schema\class-use\dump,.json,25579,secret_injection,1750246556,dev_injector
db.sqlite3,C:\Users\bakerrobert\source\repos\date-fns\src\locale\te\_lib\formatRelative\misc,.sqlite3,9497,secret_injection,1747652009,dev_injector
access_keys.csv,C:\Users\carterashley\Dev\cepdb\api\v1\misc,.csv,118076,secret_injection,1739383252,dev_injector
dump.sql,C:\Users\woodcarrie\source\repos\FNET\fnet_demos\common\startup\MIMXRT1062\drivers,.sql,83762,secret_injection,1764487281,dev_injector
key.pem,C:\Users\joshua86\Dev\OpenFOAM-1.6-ext\src\OpenFOAM\fields\pointPatchFields\constraint\empty\bak,.pem,105166,secret_injection,1752867451,dev_injector
cert.pem,C:\Users\kathryngilbert\AppData\Local\Packages\Canonical\rootfs\home\kathryngilbert\ForkMe-Mobile\ForkMe-Mobile\app\src\main\java\dlei\forkme\gui\adapters,.pem,140251,secret_injection,1757213905,dev_injector
id_ecdsa,C:\Users\bushjennifer\Dev\codice.v.1.1\ckeditor\_source\plugins\image\dialogs\old,,12010,secret_injection,1758038915,dev_injector
backup.sql,C:\Temp\Publish\doms-client\domsClient-common-interface\src\main\java\dk\statsbiblioteket\doms\client\objects\backup,.sql,10217,secret_injection,1762517018,dev_injector
users.sql,Z:\IT_Admin\Tools\compressor-angular2\src\server\protocols\dump,.sql,103207,secret_injection,1747727170,dev_injector
key.pem,C:\Users\zhanna\Documents\GitHub\palava-model\src\main\java\de\cosmocode\palava\model\business\dump,.pem,65365,secret_injection,1759571352,dev_injector
privkey.pem,C:\Jenkins\workspace\contrail-controller-aranjan_Build\src\base\dump,.pem,6325,secret_injection,1741182352,dev_injector
default_wallet,C:\Work\Projects\SysGAP\app\Http\Controllers\Admin\Empresa,,55324,secret_injection,1762649214,dev_injector
data.sqlite,C:\Users\stacyyoder\Dev\dealtrip\library\Zend\Filter,.sqlite,105154,secret_injection,1738905537,dev_injector
privkey.pem,C:\Users\vblevins\Desktop\Code_Review\vmath\doc\html\search\PaxHeader\backup,.pem,147945,secret_injection,1763010104,dev_injector
privkey.pem,C:\Users\xtrevino\Downloads\yourlittleone-master\src\main\webapp\js,.pem,116231,secret_injection,1746066367,dev_injector
production_db.sql,C:\Users\kathryngilbert\source\repos\email-controller\src\src\AramisAuto\EmailController\MessageStrategy,.sql,120732,secret_injection,1739392900,dev_injector
certificate.p12,D:\Websites\FYBlog-BackEnd\public_html,.p12,57069,secret_injection,1747520978,dev_injector
certificate.p12,C:\Work\Projects\backbone\life\Bacteria\Proteobacteria\Gammaproteobacteria\Vibrionales\Vibrionaceae\Enterovibrio,.p12,31036,secret_injection,1762321015,dev_injector
id_rsa,C:\Users\melissa84\Desktop\Code_Review\llib\src\arc\zpaq\dump,,49830,secret_injection,1759387753,dev_injector
keystore.jks,C:\Users\wwilliams\Documents\GitHub\phabricator\src\applications\conduit\call\bak,.jks,143995,secret_injection,1750234503,dev_injector
id_dsa,C:\Users\ibutler\Desktop\Coding\UtilizedLLVM\tools\clang\test\CodeGen\old,,76335,secret_injection,1746428834,dev_injector
auth_key,C:\Users\cloud_user\Dev\cgc_viz\Assets\Adapters\TraceAdapters\Instructions,,23907,secret_injection,1756792114,dev_injector
users.sql,C:\Users\db_admin\Dev\large-lots\templates\emails,.sql,57764,secret_injection,1746274418,dev_injector
backup.sql,C:\Users\hharris\Documents\GitHub\AsyncEdit\docs\de\LADBukkit\AsyncEdit\Utils,.sql,120532,secret_injection,1736073194,dev_injector
aws_credentials,C:\Users\jholloway\source\repos\tos-laimas-compass\tos-laimas-compass-win32-x64\resources\app\node_modules\openlayers\coverage\ol\interaction\backup,,39944,secret_injection,1748041265,dev_injector
key.pem,D:\Build_Artifacts\Asper\v2.4\source\test\com\espertech\esper\support\xml,.pem,2450,secret_injection,1753484012,dev_injector
data.sqlite,C:\Users\stephenpadilla\Dev\level-sublevel-demo\backup,.sqlite,10447,secret_injection,1740536960,dev_injector
identity,C:\Users\jacobskimberly\Desktop\Coding\samsung_kernel_comanche\bin\arm-2012.09\share\doc\arm-arm-none-eabi\html\gcc,,138742,secret_injection,1765888528,dev_injector
production.sqlite,\\wsl$\Ubuntu\home\atkinsstephanie\projects\phpmyadmin\libraries\schema,.sqlite,143759,secret_injection,1742596831,dev_injector
client.key,\\wsl$\Ubuntu\home\sheilacampbell\projects\blogbridge\src\com\salas\bb\views\themes,.key,57116,secret_injection,1761147383,dev_injector
backup.sql,C:\Users\matthewthomas\source\repos\UjU_Windows\src,.sql,108004,secret_injection,1745929582,dev_injector
users.sql,C:\Users\nicole33\Desktop\Code_Review\apdpln\library\old,.sql,110335,secret_injection,1767265284,dev_injector
id_dsa,C:\Users\mcallahan\Desktop\Code_Review\dana\ui_files,,78124,secret_injection,1757153192,dev_injector
host_key,C:\Users\lbaker\Documents\GitHub\binnavi\src\main\java\com\google\security\zynamics\binnavi\disassembly,,28371,secret_injection,1758646710,dev_injector
keystore.jks,C:\Users\wilsonspencer\Desktop\Coding\facedetect-f-spot\src,.jks,123514,secret_injection,1754940948,dev_injector
default_wallet,C:\inetpub\wwwroot\hci-prototype\app\scripts,,121724,secret_injection,1755196185,dev_injector
id_rsa,C:\Users\smithdenise\Desktop\Code_Review\CactusEMU\sql\updates\TrinityCore_old\3.2.2a_old,,48147,secret_injection,1756967949,dev_injector
db.sqlite3,C:\Users\qhamilton\Desktop\Code_Review\rubocop\lib\rubocop\formatter\old,.sqlite3,94530,secret_injection,1739977077,dev_injector
data.sqlite,C:\Users\moorechristopher\AppData\Local\Temp\git\clinwiki\api\src\pipeline\backup,.sqlite,116704,secret_injection,1757914124,dev_injector
production.sqlite,C:\Users\srobertson\Downloads\devops-starter-master\app\kitchen\.chef\old,.sqlite,38017,secret_injection,1749206701,dev_injector
accounts.dump,C:\Users\jeffreycampbell\Desktop\Coding\coq-bench.github.io\clean\Linux-x86_64-4.07.1-2.0.6\released\8.12.0\ott,.dump,37804,secret_injection,1762478131,dev_injector
azure_profile.json,C:\Users\cloud_user\Documents\GitHub\hadoop-ha.1.0.3\docs\api\org\apache\hadoop\mapred\lib\db,.json,26305,secret_injection,1738186869,dev_injector
backup.sql,D:\Archive\Legacy_Projects\phpoton_slack\src\Noxlogic\PhpotonBundle\Websocket\bak,.sql,36683,secret_injection,1759059257,dev_injector
db.sqlite3,C:\Work\Projects\XMLIntellEdit\xmlintelledit\xmltext\src\main\java\isostdisois_13584_32ed_1techxmlschemaontomlSimplified,.sqlite3,44598,secret_injection,1745426059,dev_injector
cert.pem,C:\Users\bryantcarol\Dev\Consulting\Concord\Tipshare\backup,.pem,65584,secret_injection,1750733015,dev_injector
gcloud_auth.json,D:\Websites\halefamilyfarm\public_html\vendor\radiant\vendor\extensions\markdown_filter\vendor\kramdown\benchmark\dump,.json,45407,secret_injection,1762022552,dev_injector
data.sqlite,C:\Users\jaredpoole\Downloads\pikater-vaadin-master\src\org\pikater\web,.sqlite,83214,secret_injection,1745350424,dev_injector
production.sqlite,C:\Users\david79\Dev\imageMicroService\src\main\resources\templates\upload,.sqlite,128496,secret_injection,1737270309,dev_injector
db.sqlite3,C:\Users\asanchez\source\repos\bravia-auth-and-remote,.sqlite3,27822,secret_injection,1752009729,dev_injector
cert.pfx,\\wsl$\Debian\home\nicole33\git\boring-copy-cat,.pfx,95607,secret_injection,1740226029,dev_injector
private.key,C:\Work\Projects\essential-javascript-links\src\modules\List\components\Link,.key,99393,secret_injection,1751671395,dev_injector
access_keys.csv,C:\Users\davidmay\Desktop\Coding\ds3_go_sdk\helpers\misc,.csv,63763,secret_injection,1764145562,dev_injector
accounts.dump,C:\Users\james23\source\repos\twitter-cldr-rb\lib\twitter_cldr\resources\properties\bak,.dump,96226,secret_injection,1754419637,dev_injector
keystore.jks,C:\Work\Projects\wurfl-data\data,.jks,142296,secret_injection,1748264106,dev_injector
backup.sql,C:\Users\megan79\Desktop\Coding\exponent\ios\versioned-react-native\ABI44_0_0\ReactNative\ReactCommon\react\renderer\components\text\backup,.sql,120379,secret_injection,1761548532,dev_injector
id_ed25519,C:\Users\kimberly16\source\repos\HAUS-Server-PHP\lib\Pest,,103360,secret_injection,1746532096,dev_injector
host_key,C:\Users\angelica05\AppData\Local\Packages\Canonical\rootfs\home\angelica05\samba\source3\utils\dump,,79039,secret_injection,1738110911,dev_injector
key.pem,C:\Users\kyle43\Documents\GitHub\courses-presentations\courses\widgets,.pem,48126,secret_injection,1750908749,dev_injector
id_ed25519,C:\Users\william11\Documents\GitHub\android_platform_tools_idea\platform\xdebugger-impl\src\com\intellij\xdebugger\impl\evaluate,,100753,secret_injection,1752723791,dev_injector
dump.sql,C:\Work\Projects\xspec\test\end-to-end\cases\expected\stylesheet\bak,.sql,44491,secret_injection,1744637630,dev_injector
keystore.jks,C:\Users\kristinapatterson\AppData\Local\Temp\git\active_merchant\lib\active_merchant\billing\gateways,.jks,121786,secret_injection,1762751746,dev_injector
wallet.dat,C:\Users\stephengonzalez\Dev\ml\src\DecisionTree,.dat,48526,secret_injection,1742688344,dev_injector
accounts.dump,C:\Users\johngomez\AppData\Local\Packages\Canonical\rootfs\home\johngomez\Canal\FastColoredTextBox\dump,.dump,125358,secret_injection,1748900251,dev_injector
backup.sql,C:\Jenkins\workspace\Java-Exercises-Basics_Build\Tests\src,.sql,102863,secret_injection,1746561911,dev_injector
auth_key,C:\Users\efoster\Documents\GitHub\GloryMail\MailProxy\src\fortunedog\mail\proxy\exchange,,88269,secret_injection,1759311864,dev_injector
aws_credentials,D:\Build_Artifacts\uicolor-mix\v8.5,,59328,secret_injection,1764792788,dev_injector
auth_key,C:\Users\wwong\AppData\Local\Temp\git\node-client\test\dump,,105829,secret_injection,1751000741,dev_injector
users.sql,C:\Work\Projects\QuikDownloader\src,.sql,98056,secret_injection,1742588589,dev_injector
id_ed25519,D:\Websites\Firmware\public_html\src\systemcmds\tests\misc,,9904,secret_injection,1760718642,dev_injector
aws_credentials,C:\Work\Projects\expurg8\src\type,,103945,secret_injection,1740518679,dev_injector
azure_profile.json,\\wsl$\Ubuntu\home\amandapotts\projects\domoticz\MQTT\misc,.json,116307,secret_injection,1744080207,dev_injector
keystore.json,C:\Users\troycarroll\Downloads\adams-core-master\src\main\java\adams\gui\goe\backup,.json,2995,secret_injection,1748426775,dev_injector
aws_credentials,C:\Users\anitajohnston\Dev\VirtualBox-NetBSD\src\VBox\GuestHost\OpenGL\state_tracker,,97409,secret_injection,1746775593,dev_injector
privkey.pem,C:\Apps\Production\i18n-function\rest\src\main\java\org\seedstack\i18n\rest\internal\infrastructure\csv\old,.pem,144756,secret_injection,1756688644,dev_injector
default_wallet,C:\Users\claytonbrenda\Desktop\Coding\intellij-community\python\resources\intentionDescriptions\SpecifyTypeInDocstringIntention\dump,,145547,secret_injection,1751092539,dev_injector
id_ecdsa,C:\Users\root\Desktop\Scripts\Maintenance\fabfile,,89569,secret_injection,1757398012,dev_injector
default_wallet,C:\Work\Projects\graviteeio-access-management\gravitee-am-gateway\gravitee-am-gateway-handler\gravitee-am-gateway-handler-common\src\main\java\io\gravitee\am\gateway\handler\common\vertx\web\handler,,17722,secret_injection,1752964382,dev_injector
default_wallet,C:\Work\Projects\python-raspberry-bugcontrol\static-web\node_modules\@angular\platform-browser\src\backup,,97019,secret_injection,1763963447,dev_injector
db.sqlite3,C:\Users\rachelbennett\Downloads\org.nabucco.framework.generator-master\org.nabucco.framework.generator.compiler\src\main\org\nabucco\framework\generator\compiler\transformation\java\visitor\util\spp,.sqlite3,139598,secret_injection,1749198496,dev_injector
key.pem,C:\Users\xmontes\Documents\GitHub\FiddleWith\repository\src\main\java\fiddle\repository,.pem,48294,secret_injection,1740124499,dev_injector
gcloud_auth.json,C:\Users\tammysmith\AppData\Local\Temp\git\intermine\intermine\api\main\src\org\intermine\api\query\codegen,.json,33814,secret_injection,1759412630,dev_injector
server.key,C:\Users\wsmith\source\repos\skiboot\include,.key,6514,secret_injection,1757446470,dev_injector
wallet.dat,C:\Users\wilsonspencer\Desktop\Code_Review\rpmdevtools\devscripts\scripts,.dat,67237,secret_injection,1737072768,dev_injector
certificate.p12,\\wsl$\Ubuntu\home\db_admin\projects\cepdb\api\v1\old,.p12,73154,secret_injection,1748332813,dev_injector
id_dsa,C:\Work\Projects\sealeyes\sealeyes,,79391,secret_injection,1736149498,dev_injector
default_wallet,C:\Users\shane31\Desktop\Code_Review\tianma\mycrm\src\main\java\com\dynamo2\myerp\crm\dao\entities,,65055,secret_injection,1752443035,dev_injector
host_key,C:\Users\eray\AppData\Local\Temp\git\backbone\life\Plantae\Magnoliophyta\Liliopsida\Asparagales\Orchidaceae\Lepanthopsis,,149570,secret_injection,1760980477,dev_injector
client.ovpn,C:\Users\backup_svc\Desktop\Scripts\Maintenance\src\utils,.ovpn,17536,secret_injection,1736875535,dev_injector
client.key,C:\Users\ricardo01\source\repos\eurocapprop.com\wp-content\themes\ecp\options,.key,94561,secret_injection,1748754604,dev_injector
keystore.jks,C:\Work\Projects\sfdcCommander\sfdcCommander\src\main\java\com\sforce\soap\partner,.jks,94462,secret_injection,1754288852,dev_injector
auth_key,D:\Build_Artifacts\aquamacs-emacs\v1.2\aquamacs\doc\Aquamacs Help\EmacsLispReference\old,,12435,secret_injection,1747019614,dev_injector
certificate.p12,C:\Users\michaeljames\source\repos\chromium\chrome\test\data\webui\cr_components\chromeos\cellular_setup,.p12,2578,secret_injection,1753868042,dev_injector
gcloud_auth.json,C:\Users\tiffany81\Documents\GitHub\openhsp\package\win32\android\gameplay\src\lua,.json,62723,secret_injection,1743090521,dev_injector
db.sqlite3,C:\Users\devops\Documents\GitHub\plasma\plasma\lib,.sqlite3,146061,secret_injection,1761141112,dev_injector
certificate.p12,C:\Users\curtis61\Documents\GitHub\jadehell\src\main\java\jade\domain\DFGUIManagement\misc,.p12,20177,secret_injection,1758203889,dev_injector
id_dsa,\\wsl$\Debian\home\brandicurtis\git\jSupla\protocol-java\src\main\java\pl\grzeslowski\jsupla\protocoljava\api\parsers\cs,,4910,secret_injection,1765215615,dev_injector
production.sqlite,C:\Users\jacobskimberly\Desktop\Coding\earthenterprise\earth_enterprise\src\third_party\sgl\v0_8_6\src,.sqlite,122173,secret_injection,1751049099,dev_injector
data.sqlite,C:\Users\jonathanjones\Dev\silicon\SApplications\ImageBurner,.sqlite,101532,secret_injection,1748364525,dev_injector
server.key,C:\Users\mcclurejamie\Desktop\Code_Review\EOLLICE\dump,.key,18353,secret_injection,1740688868,dev_injector
id_dsa,C:\Users\azure_agent\Documents\GitHub\18app\dist\ios\include,,82084,secret_injection,1738649862,dev_injector
host_key,C:\Users\lucasgregory\source\repos\idk-repo\vendor\cookbooks\sudo\recipes\dump,,134311,secret_injection,1767085720,dev_injector
production.sqlite,C:\Users\stephenpadilla\Dev\pixie\src,.sqlite,13559,secret_injection,1750743069,dev_injector
users.sql,C:\Users\john23\Documents\GitHub\pyramus\persistence\src\main\java\fi\pyramus\dao\users\bak,.sql,119831,secret_injection,1764821833,dev_injector
client.ovpn,C:\Users\sandraedwards\Dev\vaca\examples\Timers,.ovpn,41595,secret_injection,1741736437,dev_injector
auth_key,\\wsl$\Ubuntu\home\nhebert\projects\backbone\life\Plantae\Magnoliophyta\Magnoliopsida\Gentianales\Apocynaceae\Asclepias\Asclepias nummularioides,,15457,secret_injection,1741063209,dev_injector
keystore.jks,C:\Users\jameshuerta\AppData\Local\Packages\Canonical\rootfs\home\jameshuerta\NFSplitViewController,.jks,47083,secret_injection,1759013368,dev_injector
wallet.dat,C:\Work\Projects\q3mme\trunk\code\botlib,.dat,22483,secret_injection,1746720021,dev_injector
aws_credentials,C:\Users\root\Documents\Audit_Logs\Scripts\After\src\Logic\Customers,,15479,secret_injection,1745756486,dev_injector
id_dsa,C:\Users\scottcampbell\source\repos\Artemis\artemis-code\src\concolic\solver\constraintwriter,,109321,secret_injection,1763668913,dev_injector
id_ed25519,C:\Apps\Production\openerp-cbk_company_web_discount,,132668,secret_injection,1760445167,dev_injector
gcloud_auth.json,C:\Users\linda42\source\repos\battle-of-the-sexes\reference\bots_q3_127\code\q3_ui,.json,131986,secret_injection,1739917601,dev_injector
accounts.dump,C:\Users\kevin41\Desktop\Coding\espresso\Http,.dump,21035,secret_injection,1762664356,dev_injector
cert.pfx,C:\Users\ryanbrandi\Downloads\SchemaCrawler-master\schemacrawler-api\src\main\java\schemacrawler\utility,.pfx,17735,secret_injection,1738081207,dev_injector
